id	item_group_id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	availability	shipping_weight	brand	mpn	condition	product_type	google_product_category	identifier_exists	is_bundle	size	gender	age_group	color	retailgroupcode	categorypath	gtin
18730	YT87N	Yth Navy Flare Tank	Yth Navy Flare Tank	http://ecommercedemo.sparity.com/yth-navy-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18730	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87n_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87n_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87N_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	navy	YT87	 	638529890149
20280	 	Youth Black Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/yth-black-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87B	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	black	YT87	 	 
18180	YT87B	Yth Black Flare Tank	Yth Black Flare Tank	http://ecommercedemo.sparity.com/yth-black-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18180	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87B_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	black	YT87	 	638529890156
18181	YT87B	Yth Black Flare Tank	Yth Black Flare Tank	http://ecommercedemo.sparity.com/yth-black-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18181	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87B_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	black	YT87	 	638529890163
18182	YT87B	Yth Black Flare Tank	Yth Black Flare Tank	http://ecommercedemo.sparity.com/yth-black-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18182	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87b_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87B_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	black	YT87	 	638529890170
20281	 	Youth Charcoal Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/yth-charcoal-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87CH	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	charcoal	YT87	KIDS > GIRLS TOPS > Tees + Tanks	 
18380	YT87CH	Yth Charcoal Flare Tank	Yth Charcoal Flare Tank	http://ecommercedemo.sparity.com/yth-charcoal-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18380	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87CH_YL	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth L	female	kids	charcoal	YT87	KIDS > GIRLS TOPS > Tees + Tanks	638529925100
18381	YT87CH	Yth Charcoal Flare Tank	Yth Charcoal Flare Tank	http://ecommercedemo.sparity.com/yth-charcoal-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18381	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87CH_YM	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth M	female	kids	charcoal	YT87	KIDS > GIRLS TOPS > Tees + Tanks	638529925117
18382	YT87CH	Yth Charcoal Flare Tank	Yth Charcoal Flare Tank	http://ecommercedemo.sparity.com/yth-charcoal-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18382	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87ch.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87CH_YS	New	Apparel	Apparel & Accessories > Clothing > Activewear > Bicycle Activewear	TRUE	FALSE	Youth S	female	kids	charcoal	YT87	KIDS > GIRLS TOPS > Tees + Tanks	638529925124
20282	 	Youth Fuchsia Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/yth-fuchsia-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87F	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	fuschia	YT87	 	 
17882	YT87F	Yth Fuchsia Flare Tank	Yth Fuchsia Flare Tank	http://ecommercedemo.sparity.com/yth-fuchsia-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=17882	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87F_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	fuschia	YT87	 	638529890187
17883	YT87F	Yth Fuchsia Flare Tank	Yth Fuchsia Flare Tank	http://ecommercedemo.sparity.com/yth-fuchsia-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=17883	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87F_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	fuschia	YT87	 	638529890194
17884	YT87F	Yth Fuchsia Flare Tank	Yth Fuchsia Flare Tank	http://ecommercedemo.sparity.com/yth-fuchsia-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=17884	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87f_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87F_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	fuschia	YT87	 	638529890200
20283	 	Youth Hunter Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/yth-hunter-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87H	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	hunter green	YT87	 	 
18529	YT87H	Yth Hunter Flare Tank	Yth Hunter Flare Tank	http://ecommercedemo.sparity.com/yth-hunter-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18529	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87H_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	hunter green	YT87	 	638529925131
18530	YT87H	Yth Hunter Flare Tank	Yth Hunter Flare Tank	http://ecommercedemo.sparity.com/yth-hunter-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18530	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87H_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	hunter green	YT87	 	638529925148
18531	YT87H	Yth Hunter Flare Tank	Yth Hunter Flare Tank	http://ecommercedemo.sparity.com/yth-hunter-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18531	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87h_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87H_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	hunter green	YT87	 	638529925155
20284	 	Youth Lime Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/yth-lime-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87L	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	lime	YT87	 	 
18177	YT87L	Yth Lime Flare Tank	Yth Lime Flare Tank	http://ecommercedemo.sparity.com/yth-lime-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18177	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87L_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	lime	YT87	 	638529890217
18178	YT87L	Yth Lime Flare Tank	Yth Lime Flare Tank	http://ecommercedemo.sparity.com/yth-lime-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18178	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87L_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	lime	YT87	 	638529890224
18179	YT87L	Yth Lime Flare Tank	Yth Lime Flare Tank	http://ecommercedemo.sparity.com/yth-lime-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18179	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87l_1_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87L_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	lime	YT87	 	638529890231
20285	 	Youth Garnet Flare Tank	Layer with Flare!	http://ecommercedemo.sparity.com/youth-garnet-flare-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87M	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	garnet	YT87	 	 
17696	YT87M	Youth Garnet Flare Tank	Youth Garnet Flare Tank	http://ecommercedemo.sparity.com/youth-garnet-flare-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=17696	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87M_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	garnet	YT87	 	638529925162
17697	YT87M	Youth Garnet Flare Tank	Youth Garnet Flare Tank	http://ecommercedemo.sparity.com/youth-garnet-flare-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=17697	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87M_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	garnet	YT87	 	638529925179
17698	YT87M	Youth Garnet Flare Tank	Youth Garnet Flare Tank	http://ecommercedemo.sparity.com/youth-garnet-flare-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=17698	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	http://ecommercedemo.sparity.com/media/catalog/product/y/t/yt87m_1.png	15.99 USD	 	 	in stock	0.15 lb	Boxercraft	YT87M_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	garnet	YT87	 	638529925186
20286	 	Youth Royal Boyfriend Tank Top	Our form-fitting, tunic-length tank top is perfect for layering underneath other tops, and looks just as good worn alone! Available in a variety of solid colors, the Boyfriend Tank is a wardrobe essential that offers a comfortable and stylish look. Crafted from lightweight cotton, this ribbed tank top is great for staying cool or for adding a splash of color when worn with a hoodie, jacket, or tee.	http://ecommercedemo.sparity.com/yth-royal-boyfriend-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85Y	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	royal	YT85	 	 
18627	YT85Y	Y Royal Boyfriend Tank	Y Royal Boyfriend Tank	http://ecommercedemo.sparity.com/yth-royal-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18627	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85Y_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	royal	YT85	 	638529457090
18628	YT85Y	Y Royal Boyfriend Tank	Y Royal Boyfriend Tank	http://ecommercedemo.sparity.com/yth-royal-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18628	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85Y_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	royal	YT85	 	638529457182
18629	YT85Y	Y Royal Boyfriend Tank	Y Royal Boyfriend Tank	http://ecommercedemo.sparity.com/yth-royal-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18629	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85Y_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85Y_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	royal	YT85	 	638529457274
20287	 	Youth White Boyfriend Tank Top	Our form-fitting, tunic-length tank top is perfect for layering underneath other tops, and looks just as good worn alone! Available in a variety of solid colors, the Boyfriend Tank is a wardrobe essential that offers a comfortable and stylish look. Crafted from lightweight cotton, this ribbed tank top is great for staying cool or for adding a splash of color when worn with a hoodie, jacket, or tee.	http://ecommercedemo.sparity.com/yth-white-boyfriend-tank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85W	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	white	YT85	 	 
18407	YT85W	Y White Boyfriend Tank	Y White Boyfriend Tank	http://ecommercedemo.sparity.com/yth-white-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=34&aid=18407	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85W_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	white	YT85	 	638529456796
18408	YT85W	Y White Boyfriend Tank	Y White Boyfriend Tank	http://ecommercedemo.sparity.com/yth-white-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=35&aid=18408	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85W_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	white	YT85	 	638529456888
18409	YT85W	Y White Boyfriend Tank	Y White Boyfriend Tank	http://ecommercedemo.sparity.com/yth-white-boyfriend-tank.html?utm_source=google_shopping&m=configurable&134=36&aid=18409	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85W_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85W_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	white	YT85	 	638529456970
20288	 	Youth Red Boyfriend Tank Top	Our form-fitting, tunic-length tank top is perfect for layering underneath other tops, and looks just as good worn alone! Available in a variety of solid colors, the Boyfriend Tank is a wardrobe essential that offers a comfortable and stylish look. Crafted from lightweight cotton, this ribbed tank top is great for staying cool or for adding a splash of color when worn with a hoodie, jacket, or tee.	http://ecommercedemo.sparity.com/yth-red-boyfriendtank.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85R	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	red	YT85	 	 
18283	YT85R	Yt Red Boyfriend Tank	Yt Red Boyfriend Tank	http://ecommercedemo.sparity.com/yth-red-boyfriendtank.html?utm_source=google_shopping&m=configurable&134=34&aid=18283	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85R_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	red	YT85	 	638529456499
18284	YT85R	Yt Red Boyfriend Tank	Yt Red Boyfriend Tank	http://ecommercedemo.sparity.com/yth-red-boyfriendtank.html?utm_source=google_shopping&m=configurable&134=35&aid=18284	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85R_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	red	YT85	 	638529456581
18285	YT85R	Yt Red Boyfriend Tank	Yt Red Boyfriend Tank	http://ecommercedemo.sparity.com/yth-red-boyfriendtank.html?utm_source=google_shopping&m=configurable&134=36&aid=18285	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT85R_1.png	8.99 USD	 	 	in stock	0.14 lb	Boxercraft	YT85R_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	red	YT85	 	638529456673
20291	 	Youth Black Powder Puff T-shirt	4.5 oz 100% combed ringspun cotton. Sized Adult XS-2XL and Youth YS-YL. Junior Fit.	http://ecommercedemo.sparity.com/yth-black-powder-puff-tee.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65B	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	black	YT65	 	 
17879	YT65B	Y BLACK POWDER PUFF SS-YL	Y BLACK POWDER PUFF SS-YL	http://ecommercedemo.sparity.com/yth-black-powder-puff-tee.html?utm_source=google_shopping&m=configurable&134=34&aid=17879	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65B_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	black	YT65	 	638529884810
17880	YT65B	Y BLACK POWDER PUFF SS-YM	Y BLACK POWDER PUFF SS-YM	http://ecommercedemo.sparity.com/yth-black-powder-puff-tee.html?utm_source=google_shopping&m=configurable&134=35&aid=17880	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65B_YM	New	Apparel	 	TRUE	FALSE	Youth M	female	kids	black	YT65	 	638529884827
17881	YT65B	Y BLACK POWDER PUFF SS-YS	Y BLACK POWDER PUFF SS-YS	http://ecommercedemo.sparity.com/yth-black-powder-puff-tee.html?utm_source=google_shopping&m=configurable&134=36&aid=17881	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65B.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65B_YS	New	Apparel	 	TRUE	FALSE	Youth S	female	kids	black	YT65	 	638529884834
20292	 	Youth Charcoal Powder Puff T-shirt	Perfect for the girl on the go!	http://ecommercedemo.sparity.com/charcoal-powder-puff-tee-20478.html?utm_source=google_shopping&m=configurable	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65CH	New	Apparel	 	TRUE	FALSE	Youth L, Youth M, Youth S	female	kids	charcoal	YT65	 	 
18806	YT65CH	Charcoal Powder Puff Tee	Charcoal Powder Puff Tee	http://ecommercedemo.sparity.com/charcoal-powder-puff-tee-20478.html?utm_source=google_shopping&m=configurable&134=34&aid=18806	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png	http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png,http://ecommercedemo.sparity.com/media/catalog/product/Y/T/YT65CH.png	15.99 USD	 	 	in stock	0.18 lb	Boxercraft	YT65CH_YL	New	Apparel	 	TRUE	FALSE	Youth L	female	kids	charcoal	YT65	 	638529901821
